type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
sanctioning,62,33.15,57.1,11.9,20.2,1.05,9.75,28.8,0.4,0.31221719457013575,0.6877828054298643,0.6877828054298643,59.3,0.6526315789473685,0.0,0.0,0.3045,7.862,-0.145
sanctioning,63,35.7,54.35,14.85,20.0,0.85,9.95,28.9,0.25,0.35154061624649857,0.6484593837535013,0.6484593837535014,58.75,0.6496390893947805,0.0,0.0,0.2935,7.968,-0.1485
sanctioning,64,34.25,55.8,12.95,20.3,1.0,9.95,28.9,0.4,0.291970802919708,0.708029197080292,0.708029197080292,59.6,0.65741254858412,0.0,0.0,0.3165,8.051,-0.091
sanctioning,65,33.3,56.7,12.3,19.9,1.1,10.0,29.1,0.45,0.3123123123123123,0.6876876876876877,0.6876876876876877,60.15,0.6633333333333333,0.0,0.0,0.284,8.136,-0.178
sanctioning,66,34.6,55.25,13.0,20.45,1.15,10.15,29.3,0.45,0.3164739884393063,0.6835260115606936,0.6835260115606936,59.45,0.6566499721758486,0.0,0.0,0.302,8.2275,-0.132
sanctioning,67,32.25,57.4,10.9,20.4,0.95,10.35,29.5,0.4,0.25426356589147286,0.7457364341085272,0.7457364341085271,58.25,0.6452872281093139,0.0,0.0,0.295,8.2935,-0.14
sanctioning,68,31.45,58.05,10.1,20.5,0.85,10.5,29.55,0.25,0.2766295707472178,0.7233704292527822,0.7233704292527822,58.7,0.653072625698324,0.0,0.0,0.3035,8.368,-0.1375
sanctioning,69,30.75,58.65,9.8,19.9,1.05,10.6,29.65,0.4,0.2764227642276423,0.7235772357723578,0.7235772357723578,58.1,0.645413870246085,0.0,0.0,0.2865,8.441,-0.1745
sanctioning,70,29.1,60.1,10.05,18.1,0.95,10.8,29.8,0.3,0.2903780068728522,0.7096219931271477,0.7096219931271478,57.7,0.6434977578475336,0.0,0.0,0.283,8.513,-0.178
sanctioning,71,26.4,62.65,7.95,17.65,0.8,10.95,29.85,0.35,0.24431818181818185,0.7556818181818182,0.7556818181818182,57.65,0.6434587310499719,0.0,0.0,0.2985,8.5685,-0.1575
sanctioning,72,25.95,62.9,9.75,15.55,0.65,11.15,29.95,0.2,0.32755298651252407,0.6724470134874759,0.6724470134874759,55.95,0.6274620146314013,0.0,0.0,0.2755,8.642,-0.2165
sanctioning,73,26.85,61.9,10.8,15.5,0.55,11.25,30.0,0.45,0.3445065176908752,0.6554934823091247,0.6554934823091247,55.15,0.6163380281690141,0.0,0.0,0.3035,8.7235,-0.1565
sanctioning,74,26.95,61.75,10.6,15.75,0.6,11.3,30.05,0.2,0.3413729128014842,0.6586270871985158,0.6586270871985158,55.45,0.6228861330326945,0.0,0.0,0.2735,8.8025,-0.2155
sanctioning,75,25.1,63.5,8.3,16.25,0.55,11.4,30.1,0.05,0.2450199203187251,0.7549800796812748,0.7549800796812749,55.2,0.6224604966139955,0.0,0.0,0.286,8.856,-0.177
