type,steps,infected,healthy,asymptomatic,mild,critical,deceased,vaccinated,forced_quarantine,violation,isolation,robustness,stay_home,voluntarily_stay_home_infected,self_directed_emotion,other_directed_emotion,desire_satisfaction,total_number_infections,reward
hermione,105,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.75,0.6445904954499494,-0.379,0.0,0.305,0.8925,-0.758
hermione,106,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.05,0.627401415571284,-0.355,0.0,0.317,0.8925,-0.71
hermione,107,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.6,0.6329625884732052,-0.356,0.0,0.3165,0.8925,-0.712
hermione,108,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.45,0.6415571284125379,-0.402,0.0,0.2935,0.8925,-0.804
hermione,109,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.25,0.6395348837209301,-0.361,0.0,0.314,0.8925,-0.722
hermione,110,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.75,0.6445904954499494,-0.375,0.0,0.307,0.8925,-0.75
hermione,111,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.25,0.6294236602628918,-0.323,0.0,0.333,0.8925,-0.646
hermione,112,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.55,0.6526794742163801,-0.371,0.0,0.309,0.8925,-0.742
hermione,113,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.75,0.6243680485338725,-0.389,0.0,0.3,0.8925,-0.778
hermione,114,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.05,0.6476238624873609,-0.371,0.0,0.309,0.8925,-0.742
hermione,115,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.55,0.6223458038422649,-0.349,0.0,0.32,0.8925,-0.698
hermione,116,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.75,0.634479271991911,-0.328,0.0,0.3305,0.8925,-0.656
hermione,117,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.85,0.6253791708796764,-0.389,0.0,0.3,0.8925,-0.778
hermione,118,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,65.75,0.6648129423660263,-0.372,0.0,0.3085,0.8925,-0.744
hermione,119,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.45,0.6213346814964611,-0.35,0.0,0.3195,0.8925,-0.7
hermione,120,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.2,0.6491405460060667,-0.407,0.0,0.291,0.8925,-0.814
hermione,121,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,60.9,0.6157735085945399,-0.339,0.0,0.325,0.8925,-0.678
hermione,122,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.0,0.6370070778564206,-0.356,0.0,0.3165,0.8925,-0.712
hermione,123,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.15,0.6183013144590495,-0.396,0.0,0.2965,0.8925,-0.792
hermione,124,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.35,0.6304347826086957,-0.373,0.0,0.308,0.8925,-0.746
hermione,125,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.3,0.640040444893832,-0.38,0.0,0.3045,0.8925,-0.76
hermione,126,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.6,0.6329625884732052,-0.389,0.0,0.3,0.8925,-0.778
hermione,127,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.25,0.6395348837209301,-0.345,0.0,0.322,0.8925,-0.69
hermione,128,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.7,0.6339737108190091,-0.405,0.0,0.292,0.8925,-0.81
hermione,129,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.0,0.6370070778564206,-0.389,0.0,0.3,0.8925,-0.778
hermione,130,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.2,0.6289180990899899,-0.366,0.0,0.3115,0.8925,-0.732
hermione,131,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.9,0.6562184024266936,-0.358,0.0,0.3155,0.8925,-0.716
hermione,132,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,61.0,0.6167846309403437,-0.384,0.0,0.3025,0.8925,-0.768
hermione,133,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,63.6,0.6430738119312437,-0.352,0.0,0.3185,0.8925,-0.704
hermione,134,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.25,0.6294236602628918,-0.373,0.0,0.308,0.8925,-0.746
hermione,135,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,64.3,0.6501516683518705,-0.355,0.0,0.317,0.8925,-0.71
hermione,136,0.0,98.9,0.0,0.0,0.0,1.1,99.25,0.0,0,1,1,62.6,0.6329625884732052,-0.344,0.0,0.3225,0.8925,-0.688
